,asset_id,classe
690,158738,0
691,13027,0
692,111452,0
693,83953,0
694,165970,0
695,85639,0
696,47218,0
697,82447,0
698,156670,0
699,127529,0
700,263300,0
701,201160,0
702,246744,0
703,167837,0
704,153437,0
705,178989,0
706,148634,0
707,28523,0
708,6877,0
709,170947,0
710,281660,0
711,162510,0
712,36329,0
713,218605,0
714,30464,0
715,124336,0
716,40113,0
717,84434,0
718,249766,0
719,273240,0
720,178958,0
721,120402,0
722,73662,0
723,25387,0
724,61893,0
725,137090,0
726,120146,0
727,287719,0
728,150,0
729,98431,0
730,205107,0
731,101557,0
732,233261,0
733,64901,0
734,153439,0
735,200400,0
736,171346,0
737,123270,0
738,166452,0
739,233459,0
740,78561,0
741,205494,0
742,145574,0
743,62021,0
744,203385,0
745,86729,0
746,24028,0
747,119099,0
748,216977,0
749,233853,0
750,89562,0
751,161957,0
752,235095,0
753,160765,0
754,258849,0
755,41304,0
756,176595,0
757,294197,0
758,181010,0
759,124734,0
760,32505,0
761,225621,0
762,77778,0
763,213933,0
764,200025,0
765,54379,0
766,17212,0
767,71800,0
768,210278,0
769,164753,0
770,28812,0
771,154008,0
772,275333,0
773,74970,0
774,160775,0
775,194532,0
776,248611,0
777,250875,0
778,247359,0
779,235673,0
780,125758,0
781,259448,0
782,222597,0
783,77869,0
784,176136,0
785,261923,0
786,162691,0
787,233821,0
788,3494,0
789,280331,0
790,277049,0
791,290589,0
792,73697,0
793,114569,0
794,100618,0
795,31525,0
796,152069,0
797,74878,0
798,21870,0
799,7299,0
800,44780,0
801,149163,0
802,254797,0
803,287569,0
804,112780,0
805,239378,0
806,211757,0
807,155902,0
808,118188,0
809,15368,0
810,134543,0
811,62610,0
812,185867,0
813,293401,0
814,30153,0
815,267156,0
816,179779,0
817,97882,0
818,108206,0
819,26436,0
820,108009,0
821,24059,0
822,95759,0
823,274780,0
824,263534,0
825,24445,0
826,132794,0
827,70277,0
828,203873,0
829,262154,0
830,71611,0
831,11113,0
832,154013,0
833,136496,0
834,10645,0
835,175251,0
836,253285,0
837,136222,0
838,253192,0
839,47140,0
840,145324,0
841,102575,0
842,5531,0
843,7122,0
844,150518,0
845,172018,0
846,181933,0
847,292364,0
848,94723,0
849,32071,0
850,117394,0
851,87627,0
852,221646,0
853,71736,0
854,235138,0
855,57625,0
856,243007,0
857,81306,0
858,50854,0
859,32910,0
860,191386,0
861,270243,0
862,157205,0
863,213434,0
864,234263,0
865,173383,0
866,289310,0
867,28112,0
868,84574,0
869,278706,0
870,123427,0
871,136131,0
872,154296,0
873,10046,0
874,208522,0
875,223163,0
876,1617,0
877,131414,0
878,135671,0
879,271935,0
880,220995,0
881,88654,0
882,37619,0
883,123119,0
884,281849,0
885,281880,0
886,162900,0
887,117799,0
888,247688,0
889,173465,0
890,131421,0
891,133191,0
892,275061,0
893,78151,0
894,293705,0
895,24844,0
896,185441,0
897,265572,0
898,59774,0
899,294695,0
900,129207,0
901,22268,0
902,190800,0
903,174704,0
904,18042,0
905,270375,0
906,287810,0
907,236173,0
908,279457,0
909,221052,0
910,227033,0
911,45371,0
912,55634,0
913,164041,0
914,99625,0
915,264023,0
916,122908,0
917,184767,0
918,47720,0
919,45026,0
920,218687,0
921,226922,0
922,224846,0
923,265482,0
924,207152,0
925,150934,0
926,289287,0
927,52924,0
928,123477,0
929,118651,0
930,287338,0
931,223612,0
932,170764,0
933,94076,0
934,56997,0
935,48988,0
936,239135,0
937,71284,0
938,262379,0
939,228799,0
940,28178,0
941,153130,0
942,247663,0
943,124462,0
944,210199,0
945,124004,0
946,265672,0
947,121008,0
948,260561,0
949,44936,0
950,77777,0
951,264465,0
952,241959,0
953,171470,0
954,278152,0
955,238220,0
956,30497,0
957,232880,0
958,179160,0
959,186018,0
960,219356,0
961,35398,0
962,72860,0
963,293336,0
964,158048,0
965,127324,0
966,104036,0
967,272911,0
968,98656,0
969,260215,0
970,286172,0
971,288776,0
972,15213,0
973,50277,0
974,270347,0
975,224854,0
976,112869,0
977,176629,0
978,168756,0
979,153732,0
980,243237,0
981,95165,0
982,234324,0
983,136416,0
984,260077,0
985,43618,0
986,30628,0
987,109066,0
988,11557,0
989,63630,0
990,49665,0
991,165516,0
992,262208,0
993,138107,0
994,184479,0
995,44676,0
996,141856,0
997,76551,0
998,112772,0
999,277801,0
1000,96073,0
1001,283613,0
1002,141191,0
1003,35601,0
1004,262305,0
1005,243834,0
1006,267829,0
1007,137882,0
1008,61493,0
1009,153025,0
1010,246755,0
1011,253279,0
1012,93265,0
1013,219767,0
1014,221946,0
1015,277580,0
1016,64901,0
1017,173369,0
1018,20908,0
1019,139578,0
1020,122786,0
1021,65937,0
1022,47933,0
1023,51631,0
1024,267786,0
1025,59301,0
1026,256636,0
1027,271810,0
1028,246983,0
1029,283379,0
1030,197432,0
1031,188560,0
1032,142647,0
1033,155936,0
1034,221452,0
1035,12490,0
1036,144907,0
1037,188919,0
1038,261597,0
1039,232462,0
1040,88494,0
1041,170258,0
1042,78828,0
1043,116676,0
1044,211896,0
1045,242272,0
1046,270060,0
1047,95188,0
1048,257615,0
1049,150315,0
1050,264189,0
1051,71146,0
1052,25070,0
1053,47486,0
1054,46753,0
1055,226340,0
1056,14128,0
1057,120283,0
1058,66267,0
1059,240,0
1060,239244,0
1061,113428,0
1062,184366,0
1063,11716,0
1064,57530,0
1065,107282,0
1066,45654,0
1067,55366,0
1068,103795,0
1069,198291,0
1070,263028,0
1071,211652,0
1072,219371,0
1073,240396,0
1074,206635,0
1075,95579,0
1076,216072,0
1077,168480,0
1078,69324,0
1079,282651,0
1080,212402,0
1081,288838,0
1082,246433,0
1083,241866,0
1084,241234,0
1085,293672,0
1086,295143,0
1087,255848,0
1088,270803,0
1089,63734,0
1090,213061,0
1091,196380,0
1092,53862,0
1093,165270,0
1094,197878,0
1095,210489,0
1096,260067,0
1097,47482,0
1098,112350,0
1099,240404,0
1100,235475,0
1101,112816,0
1102,211061,0
1103,86605,0
1104,240734,0
1105,213798,0
1106,252171,0
1107,3860,0
1108,130473,0
1109,37747,0
1110,180599,0
1111,38440,0
1112,275760,0
1113,54294,0
1114,11187,0
1115,255695,0
1116,177211,0
1117,46214,0
1118,99651,0
1119,1209,0
1120,94763,0
1121,135288,0
1122,122098,0
1123,127095,0
1124,179669,0
1125,259080,0
1126,188881,0
1127,94552,0
1128,89456,0
1129,266011,0
1130,118340,0
1131,239679,0
1132,136949,0
1133,171524,0
1134,185881,0
1135,93819,0
1136,255777,0
1137,268070,0
1138,154927,0
1139,251166,0
1140,7144,0
1141,45189,0
1142,290033,0
1143,40745,0
1144,260641,0
1145,79910,0
1146,181350,0
1147,270422,0
1148,45953,0
1149,170340,0
1150,211943,0
1151,44621,0
1152,52317,0
1153,193280,0
1154,264006,0
1155,95830,0
1156,186248,0
1157,266668,0
1158,33615,0
1159,289755,0
1160,241084,0
1161,137523,0
1162,8861,0
1163,19160,0
1164,48553,0
1165,59084,0
1166,134917,0
1167,49813,0
1168,15628,0
1169,150640,0
1170,230392,0
1171,181959,0
1172,164978,0
1173,164876,0
1174,290156,0
1175,249909,0
1176,63068,0
1177,262288,0
1178,23687,0
1179,133066,0
1180,267830,0
1181,18170,0
1182,85843,0
1183,32526,0
1184,95548,0
1185,275894,0
1186,200158,0
1187,179291,0
1188,122745,0
1189,250342,0
1190,252349,0
1191,225989,0
1192,242633,0
1193,252539,0
1194,134846,0
1195,284813,0
1196,30861,0
1197,197335,0
1198,45197,0
1199,85294,0
1200,273368,0
1201,8273,0
1202,278906,0
1203,65002,0
1204,108941,0
1205,258971,0
1206,269180,0
1207,96896,0
1208,141421,0
1209,148549,0
1210,197178,0
1211,244049,0
1212,174316,0
1213,195741,0
1214,143276,0
1215,133696,0
1216,73830,0
1217,5349,0
1218,33466,0
1219,9139,0
1220,129853,0
1221,261442,0
1222,125261,0
1223,197103,0
1224,151754,0
1225,134074,0
1226,90146,0
1227,181868,0
1228,201524,0
1229,148119,0
1230,26192,0
1231,247793,0
1232,227196,0
1233,226292,0
1234,117651,0
1235,173785,0
1236,148681,0
1237,186374,0
1238,249094,0
1239,131258,0
1240,129366,0
1241,97737,0
1242,240609,0
1243,289818,0
1244,78222,0
1245,164966,0
1246,217953,0
1247,266069,0
1248,252505,0
1249,280262,0
1250,41268,0
1251,277402,0
1252,269665,0
1253,215469,0
1254,188624,0
1255,223479,0
1256,153485,0
1257,58425,0
1258,140199,0
1259,241650,0
1260,159764,0
1261,154330,0
1262,85361,0
1263,53213,0
1264,55897,0
1265,211018,0
1266,263831,0
1267,215725,0
1268,38388,0
1269,203456,0
1270,288453,0
1271,49455,0
1272,290685,0
1273,100171,0
1274,157153,0
1275,269938,0
1276,121178,0
1277,281824,0
1278,231361,0
1279,260167,0
1280,170425,0
1281,245742,0
1282,22563,0
1283,218818,0
1284,250431,0
1285,249347,0
1286,62965,0
1287,63712,0
1288,209823,0
1289,272033,0
1290,13879,0
1291,211682,0
1292,243868,0
1293,275972,0
1294,158532,0
1295,266348,0
1296,149268,0
1297,49978,0
1298,260338,0
1299,193493,0
1300,36401,0
1301,142970,0
1302,278244,0
1303,223425,0
1304,248824,0
1305,258420,0
1306,123194,0
1307,17033,0
1308,114044,0
1309,22447,0
1310,130159,0
1311,44222,0
1312,93591,0
1313,144672,0
1314,170698,0
1315,204018,0
1316,144764,0
1317,131135,0
1318,274289,0
1319,284531,0
1320,80312,0
1321,55829,0
1322,68682,0
1323,130418,0
1324,230439,0
1325,26498,0
1326,224625,0
1327,177318,0
1328,264682,0
1329,267061,0
1330,220928,0
1331,35853,0
1332,35793,0
1333,8251,0
1334,201770,0
1335,272015,0
1336,98848,0
1337,270132,0
1338,36285,0
1339,266743,0
1340,200989,0
1341,34256,0
1342,16519,0
1343,194250,0
1344,267813,0
1345,82683,0
1346,43665,0
1347,167953,0
1348,17670,0
1349,231229,0
1350,86099,0
1351,194828,0
1352,2730,0
1353,277448,0
1354,179265,0
1355,167548,0
1356,176654,0
1357,164249,0
1358,9576,0
1359,258823,0
1360,7247,0
1361,174788,0
1362,284926,0
1363,269632,0
1364,264060,0
1365,180696,0
1366,29958,0
1367,136721,0
1368,58211,0
1369,223261,0
1370,12774,0
1371,239707,0
1372,259393,0
1373,234068,0
1374,138179,0
1375,112211,0
1376,40350,0
1377,263720,0
1378,273710,0
1379,290858,0
1380,178967,0
1381,81374,0
1382,126787,0
1383,36138,0
1384,170664,0
1385,187050,0
1386,71428,0
1387,31463,0
1388,159172,0
1389,135295,0
1390,7861,0
1391,17420,0
1392,237063,0
1393,179870,0
1394,265556,0
1395,257191,0
1396,34789,0
1397,141455,0
1398,279000,0
1399,131151,0
1400,265258,0
1401,27696,0
1402,11228,0
1403,220893,0
1404,228028,0
1405,212228,0
1406,84688,0
1407,198588,0
1408,233353,0
1409,241270,0
1410,188295,0
1411,43814,0
1412,174531,0
1413,220625,0
1414,45883,0
1415,195578,0
1416,180928,0
1417,203493,0
1418,114570,0
1419,105885,0
1420,227846,0
1421,164523,0
1422,79602,0
1423,133788,0
1424,136048,0
1425,91504,0
1426,171509,0
1427,114851,0
1428,286876,0
1429,61380,0
1430,287818,0
1431,25359,0
1432,198554,0
1433,237938,0
1434,192454,0
1435,166924,0
1436,213606,0
1437,241143,0
1438,241969,0
1439,30628,0
1440,214168,0
1441,164495,0
1442,8206,0
1443,57275,0
1444,162413,0
1445,178505,0
1446,87927,0
1447,52224,0
1448,205583,0
1449,257281,0
1450,132603,0
1451,185859,0
1452,290295,0
1453,10526,0
1454,59084,0
1455,148398,0
1456,291328,0
1457,162225,0
1458,284803,0
1459,205559,0
1460,220495,0
1461,249669,0
1462,6965,0
1463,173815,0
1464,237954,0
1465,41404,0
1466,281130,0
1467,266477,0
1468,38993,0
1469,174700,0
1470,229540,0
1471,295042,0
1472,30469,0
1473,111157,0
1474,139969,0
1475,32165,0
1476,169790,0
1477,256835,0
1478,255780,0
1479,223859,0
1480,201239,0
1481,247690,0
1482,179732,0
1483,293858,0
1484,115565,0
1485,125435,0
1486,169941,0
1487,216395,0
1488,60651,0
1489,112975,0
1490,241402,0
1491,132871,0
1492,85404,0
1493,102851,0
1494,261562,0
1495,260957,0
1496,35552,0
1497,269797,0
1498,65659,0
1499,263641,0
1500,115672,0
1501,62496,0
1502,100077,0
1503,294601,0
1504,87980,0
1505,256556,0
1506,184814,0
1507,43802,0
1508,25007,0
1509,185771,0
1510,273673,0
1511,283334,0
1512,240054,0
1513,47594,0
1514,275083,0
1515,193531,0
1516,253417,0
1517,294197,0
1518,127581,0
1519,250881,0
1520,112987,0
1521,272574,0
1522,201682,0
1523,85049,0
1524,188468,0
1525,191987,0
1526,97256,0
1527,70495,0
1528,197093,0
1529,264292,0
1530,160523,0
1531,246431,0
1532,266205,0
1533,235585,0
1534,63348,0
1535,41287,0
1536,223188,0
1537,187794,0
1538,181650,0
1539,225994,0
1540,163650,0
1541,222488,0
1542,50745,0
1543,155820,0
1544,6861,0
1545,149402,0
1546,162121,0
1547,275754,0
1548,21258,0
1549,185326,0
1550,41941,0
1551,118883,0
1552,193282,0
1553,210533,0
1554,175269,0
1555,87672,0
1556,39232,0
1557,289035,0
1558,254031,0
1559,153700,0
1560,26970,0
1561,185175,0
1562,269947,0
1563,31349,0
1564,51344,0
1565,274448,0
1566,134278,0
1567,170365,0
1568,90687,0
1569,71510,0
1570,128232,0
1571,251100,0
1572,13786,0
1573,167575,0
1574,79569,0
1575,257222,0
1576,285608,0
1577,247781,0
1578,161642,0
1579,278951,0
1580,122119,0
1581,238740,0
1582,242447,0
1583,79750,0
1584,62388,0
1585,197317,0
1586,73343,0
1587,112337,0
1588,40370,0
1589,239817,0
1590,255360,0
1591,287328,0
1592,251632,0
1593,130962,0
1594,256720,0
1595,287304,0
1596,151313,0
1597,73647,0
1598,222830,0
1599,263849,0
1600,266860,0
1601,5501,0
1602,290760,0
1603,91665,0
1604,210848,0
1605,254941,0
1606,59249,0
1607,100964,0
1608,210535,0
1609,184350,0
1610,107261,0
1611,176143,0
1612,135999,0
1613,107191,0
1614,242739,0
1615,215307,0
1616,276029,0
1617,174377,0
1618,175254,0
1619,216234,0
1620,270092,0
1621,128808,0
1622,287739,0
1623,144811,0
1624,174337,0
1625,44586,0
1626,13552,0
1627,170611,0
1628,242277,0
1629,200307,0
1630,241650,0
1631,230901,0
1632,151489,0
1633,165591,0
1634,263660,0
1635,172160,0
1636,256660,0
1637,272415,0
1638,197375,0
1639,236782,0
1640,58939,0
1641,61580,0
1642,171881,0
1643,163198,0
1644,165766,0
1645,84760,0
1646,136944,0
1647,51676,0
1648,261833,0
1649,102973,0
1650,16274,0
1651,254615,0
1652,238529,0
1653,157799,0
1654,289239,0
1655,20818,0
1656,131947,0
1657,130893,0
1658,232599,0
1659,76422,0
1660,198021,0
1661,178697,0
1662,274961,0
1663,267738,0
1664,12497,0
1665,251846,0
1666,216997,0
1667,272957,0
1668,185099,0
1669,270306,0
1670,90061,0
1671,138826,0
1672,294886,0
1673,215101,0
1674,154120,0
1675,41087,0
1676,83394,0
1677,258045,0
1678,54838,0
1679,195883,0
1680,41032,0
1681,263532,0
1682,12664,0
1683,198291,0
1684,214595,0
1685,44888,0
1686,183758,0
1687,275612,0
1688,13448,0
1689,60078,0
1690,116920,0
1691,240354,0
1692,158856,0
1693,19114,0
1694,36938,0
1695,172191,0
1696,115410,0
1697,289839,0
1698,14179,0
1699,287114,0
1700,152368,0
1701,241842,0
1702,239245,0
1703,240879,0
1704,13429,0
1705,281235,0
1706,150105,0
1707,285002,0
1708,119768,0
1709,109512,0
1710,124787,0
1711,57136,0
1712,276770,0
1713,113944,0
1714,282230,0
1715,215334,0
1716,38119,0
1717,60199,0
1718,185019,0
1719,169070,0
1720,250187,0
1721,133626,0
1722,92751,0
1723,102940,0
1724,294590,0
1725,97574,0
1726,97740,0
1727,69203,0
1728,207250,0
1729,240513,0
1730,112154,0
1731,68866,0
1732,47790,0
1733,133177,0
1734,21039,0
1735,252818,0
1736,64119,0
1737,59272,0
1738,46358,0
1739,199607,0
1740,241987,0
1741,169189,0
1742,74535,0
1743,69520,0
1744,175478,0
1745,56800,0
1746,161527,0
1747,150862,0
1748,244229,0
1749,184482,0
1750,90991,0
1751,90185,0
1752,183947,0
1753,248241,0
1754,189277,0
1755,124110,0
1756,172255,0
1757,74153,0
1758,179886,0
1759,16274,0
1760,240610,0
1761,204742,0
1762,241088,0
1763,219993,0
1764,206159,0
1765,200388,0
1766,256086,0
1767,259925,0
1768,34880,0
1769,18810,0
1770,102396,0
1771,229336,0
1772,245805,0
1773,133202,0
1774,164036,0
1775,124021,0
1776,273471,0
1777,213841,0
1778,235699,0
1779,198646,0
1780,271343,0
1781,184011,0
1782,275068,0
1783,70194,0
1784,176187,0
1785,228081,0
1786,263028,0
1787,185276,0
1788,10035,0
1789,35860,0
1790,227487,0
1791,274892,0
1792,265812,0
1793,55408,0
1794,163271,0
1795,15433,0
1796,100176,0
1797,5275,0
1798,150795,0
1799,151448,0
1800,32992,0
1801,287152,0
1802,88947,0
1803,5196,0
1804,278632,0
1805,287119,0
1806,216503,0
1807,209355,0
1808,79207,0
1809,36465,0
1810,68559,0
1811,201601,0
1812,294381,0
1813,238531,0
1814,8438,0
1815,158885,0
1816,282419,0
1817,234569,0
1818,183975,0
1819,251024,0
1820,115839,0
1821,176464,0
1822,4254,0
1823,28480,0
1824,117704,0
1825,23211,0
1826,283255,0
1827,92515,0
1828,132994,0
1829,21418,0
1830,60272,0
1831,209242,0
1832,267083,0
1833,167491,0
1834,177921,0
1835,54106,0
1836,234018,0
1837,239137,0
1838,34780,0
1839,211025,0
1840,204002,0
1841,233746,0
1842,294916,0
1843,263397,0
1844,276136,0
1845,251188,0
1846,149913,0
1847,270619,0
1848,195391,0
1849,154479,0
1850,252900,0
1851,4653,0
1852,248766,0
1853,145062,0
1854,173563,0
1855,253619,0
1856,182208,0
1857,183878,0
1858,18330,0
1859,232278,0
1860,116690,0
1861,58958,0
1862,89995,0
1863,18626,0
1864,241842,0
1865,71633,0
1866,4416,0
1867,160221,0
1868,130820,0
1869,257063,0
1870,196498,0
1871,260197,0
1872,263356,0
